Class,AngleCh1,AreaCh1,AvgIntenCh1,AvgIntenCh2,AvgIntenCh3,AvgIntenCh4,ConvexHullAreaRatioCh1,ConvexHullPerimRatioCh1,DiffIntenDensityCh1,DiffIntenDensityCh3,DiffIntenDensityCh4,EntropyIntenCh1,EntropyIntenCh3,EntropyIntenCh4,EqCircDiamCh1,EqEllipseLWRCh1,EqEllipseOblateVolCh1,EqEllipseProlateVolCh1,EqSphereAreaCh1,EqSphereVolCh1,FiberAlign2Ch3,FiberAlign2Ch4,FiberLengthCh1,FiberWidthCh1,IntenCoocASMCh3,IntenCoocASMCh4,IntenCoocContrastCh3,IntenCoocContrastCh4,IntenCoocEntropyCh3,IntenCoocEntropyCh4,IntenCoocMaxCh3,IntenCoocMaxCh4,KurtIntenCh1,KurtIntenCh3,KurtIntenCh4,LengthCh1,NeighborAvgDistCh1,NeighborMinDistCh1,NeighborVarDistCh1,PerimCh1,ShapeBFRCh1,ShapeLWRCh1,ShapeP2ACh1,SkewIntenCh1,SkewIntenCh3,SkewIntenCh4,SpotFiberCountCh3,SpotFiberCountCh4,TotalIntenCh1,TotalIntenCh2,TotalIntenCh3,TotalIntenCh4,VarIntenCh1,VarIntenCh3,VarIntenCh4,WidthCh1,XCentroid,YCentroid
PS,177.3185426,212,70.17241379,316.9901478,55.39408867,56.71428571,1.045936396,0.973110551,54.01621622,45.28648649,47.36756757,6.589882563,4.434221597,5.414386357,16.45971244,1.681790779,306.7973407,182.4230127,851.1269841,2334.884234,1.325843703,1.33973378,19.59225799,11.3553765,0.137962471,0.060650093,3.619590643,7.223976608,4.710777505,5.786045306,0.373684211,0.236842105,-0.319319084,1.71764713,0.412594794,22.54704454,205.5604657,58.67062834,79.0592445,61.89526898,0.680420189,1.625631359,1.370302476,0.35257349,1.503161042,1.141272055,3,6,14245,64147,11245,11513,36.18731819,75.41237936,63.38052367,13.86971555,241,12
PS,174.5509467,231,53.15837104,36.89140271,132.4751131,122.4932127,1.358129649,0.840841624,57.87113402,121.1597938,82.43298969,6.548298473,7.064462949,5.396413423,17.17395661,2.686268299,440.4378707,163.9590025,926.5963719,2652.220981,1.679377191,1.590148478,39.39414266,6.259451939,0.007605313,0.077662988,18.72115896,5.118394471,7.310264509,5.492238691,0.025252525,0.277777778,1.635854305,2.555746262,-0.669027348,31.35326147,197.041996,29.28166832,79.66926993,91.30718919,0.52135911,2.212441578,2.690478632,1.214382662,1.425028353,0.581772224,2,5,11748,7933,29277,27071,40.57992822,107.6952948,117.59812,14.17133984,264,16
PS,148.2628426,512,25.85276074,125.3456033,38.82208589,81.06748466,1.500240732,0.741985096,37.43101482,30.98403649,49.05245154,5.857497389,5.756446287,6.162131306,25.54633801,3.536765702,1663.366629,470.307272,2050.251701,8729.403824,1.024864479,1.221213536,75.52226056,7.206756602,0.049945895,0.045562361,5.992973861,6.496533737,6.192955511,6.307472033,0.212328767,0.200913242,1.913759803,2.967984385,-1.171133081,51.98172313,193.9932729,28.52003314,71.86912705,165.4580343,0.474936228,2.503741297,4.002657666,1.167606316,1.721008192,0.299741115,7,14,12642,60806,18984,39642,20.53115737,46.67030781,70.29070185,20.7616191,277,54
WS,66.83465946,204,189.4564103,500.4307692,157.6512821,440.0410256,1.011097411,0.981140376,66.84916201,98.59776536,238.4189944,6.698957576,7.064170586,7.332921211,16.13212321,1.252683903,249.2838916,198.9998362,817.585034,2198.230417,1.344732131,1.500252426,13.8759985,13.8759985,0.008178036,0.008165564,12.17721697,10.1669632,7.217661684,7.15882067,0.033898305,0.02259887,1.266679272,0.451052888,-1.071818182,19.62624589,280.7891167,38.59368112,120.6881489,55.50399399,0.656598471,1.237375169,1.153551107,-0.944595396,0.799788606,0.026273885,0,3,36944,97390,30742,85808,54.85385616,108.215414,270.2722243,15.86119261,393,17
PS,64.20664069,477,43.40350877,27.15131579,70.93421053,45.375,1.297438578,0.75164488,51.20143885,41.20863309,28.13908873,6.460443832,5.52723431,4.240297541,24.66928974,1.51249726,979.526326,647.6218846,1911.891156,7860.832816,1.102509661,1.116416588,55.70393797,8.999272664,0.110622462,0.22358548,3.107072194,1.453452123,5.260305089,4.089511343,0.327014218,0.466824645,0.572273448,3.282548739,0.227467829,37.90039604,256.7221206,29.97157573,105.1173551,129.4064213,0.483155786,1.452016354,2.658311729,0.871376857,1.636531291,1.241813499,2,9,19792,11926,32346,20691,32.66005643,84.01571525,64.42027023,26.10190714,207,52
WS,147.2703895,474,43.0397351,166.9713024,81.21854305,206.0419426,1.085287846,0.929317241,48.60613208,68.19811321,137.5070755,6.333599507,5.534128988,6.366018103,24.58800685,1.775055295,1050.690479,591.9198581,1899.312925,7783.386537,1.642552919,1.611265386,33.78766033,14.54966699,0.11506725,0.068771751,4.624463889,5.840549155,5.319588791,5.966136553,0.332552693,0.268408551,2.161432817,2.883724633,-0.289312584,36.35524264,190.923509,47.37263028,77.75177272,96.67465465,0.618993246,1.72299284,1.512870129,1.514425423,1.796112897,0.693494884,2,9,19497,75186,36792,93337,41.92206805,114.3728592,199.2891905,21.10005439,266,111
WS,42.53333847,177,523.2662722,490.0118343,73.18934911,407.4674556,1.037142857,0.966688904,189.1035599,67.33656958,222.4757282,7.249934022,4.370983941,6.847567158,15.01818939,1.063493865,185.3186389,174.2545444,708.5736961,1773.582328,1.802203473,1.550825071,13.04603689,13.04603689,0.178419116,0.011607208,3.352974445,10.37268538,4.459272346,6.889279213,0.419354839,0.064935065,-0.8063178,4.479444442,-1.122802711,16.72872442,216.609513,23.34644918,95.17611362,52.18414758,0.6603127,1.043158423,1.181376618,-0.188501133,2.024163833,-0.180461162,3,4,88432,82644,12369,68862,243.5546063,109.4093865,252.4944439,16.03660964,289,30
PS,53.12062911,509,20.8909465,15.67901235,45.49176955,63.75102881,1.199207136,0.858185802,34.51214128,30.18763797,37.25827815,5.507259701,6.526613618,4.431607321,25.46785445,1.374391738,1027.380272,747.5163332,2037.673469,8649.195221,1.689783233,1.144343334,42.62129578,12.4071734,0.006160792,0.22978768,14.13907285,1.496688742,7.630954539,4.065322389,0.01986755,0.474613687,0.016208256,-0.201104976,0.605644517,35.83333284,265.8479113,54.49321766,102.4914138,110.0569384,0.546656059,1.377888177,1.82273241,0.747515545,0.631024995,1.176989053,5,8,10153,7135,22109,30983,16.92036663,29.42387356,84.54575884,26.00598034,270,63
WS,108.0370614,277,104.2075472,236.0754717,52.36226415,288.7773585,1.072859745,0.953577459,66.61710794,47.93279022,150.4745418,7.112328821,5.106188915,7.185768718,18.8060316,1.386009278,415.406636,299.7141814,1111.077098,3482.491834,1.481274878,1.594030198,19.39919392,14.83190703,0.113358482,0.013006298,4.765132409,9.293746267,5.274860921,6.891728695,0.331983806,0.072874494,-0.929455194,4.792821321,-0.979609403,23.29645205,312.7342541,30.44004553,137.0401224,68.46220192,0.682187385,1.332904547,1.296309218,0.033672862,2.14424524,0.004742784,2,6,27615,62296,13876,76526,55.93370688,76.30473223,187.8595005,17.47795977,57,22
PS,129.18485,158,116.3907285,166.6225166,245.1258278,84.59602649,1.138801262,0.953996033,100.9925926,206.6518519,44.01481481,6.486425435,6.538619992,5.012917455,14.19589238,2.167403451,223.4379055,103.0901309,633.1043084,1497.913437,1.407370782,1.504471228,19.9263071,8.33759466,0.011242007,0.083487812,7.003292362,3.37582309,6.717553803,5.340535371,0.029411765,0.286764706,0.56721116,0.725429493,-1.511799024,21.89991404,256.0497243,46.2983828,107.58364,56.52780352,0.57311614,1.736649524,1.530538247,1.320411267,1.31215943,0.313994273,0,4,17575,25010,37014,12774,118.6585604,289.3756537,82.82752996,12.61043966,184,20
PS,65.51079077,368,51.73011364,5.051136364,116.1477273,10.98011364,1.43654485,0.706701873,57.89067524,105.7266881,16.88424437,6.582271208,7.322808129,3.177612226,21.67432375,2.301026944,819.4008265,356.1022302,1475.845805,5331.326631,1.438664597,1.383998845,61.14954743,6.449433837,0.006379506,0.233048333,19.21324686,4.267719712,7.654363589,3.883591166,0.036184211,0.476973684,0.304825811,0.561230527,6.631220021,39.90732194,299.1693406,32.82583049,119.2457359,135.1979625,0.413283531,1.783907267,3.688187716,0.76320868,0.737891125,2.506000058,0,7,18209,1427,40884,3865,40.09567254,87.31197848,20.83163438,22.37073792,497,28
WS,1.651649838,178,140.7058824,310.3,97.52941176,128.5882353,1.077994429,0.957281918,75.75570033,81.30618893,85.97068404,6.784074686,4.288748965,6.470868142,15.06255637,1.654032023,233.1668949,140.9687912,712.7664399,1789.347446,1.56096404,1.704084453,17.0587502,11.02949362,0.178358539,0.017495678,2.175392781,8.498832272,4.401503755,6.645900607,0.42,0.101910828,0.498822921,0.502961228,-1.022579693,20.55621038,252.7917791,28.99388082,106.2989425,56.17648763,0.650129583,1.541696137,1.334731602,0.618495113,1.393865815,0.420799558,1,4,23920,52582,16580,21860,66.60442019,151.8292453,105.8330866,13.33350321,287,19
PS,172.3942243,193,27.35135135,58.12972973,49.24864865,79.65945946,1.484197219,0.883732637,38.77429467,42.29153605,65.62695925,5.698752986,6.255962525,6.077901174,15.71303539,4.369375997,430.2182728,98.46217698,775.6575964,2031.322544,1.847262232,2,38.87358549,5.332123785,0.008301208,0.015737495,13.90948106,17.89674384,7.169326258,6.808871427,0.024096386,0.120481928,-0.624635193,0.948033274,-1.244030536,32.88019513,298.0259928,27.94456165,131.6554261,88.41141856,0.548292987,3.056830829,3.000885726,0.448125195,1.006955555,-0.033418799,3,2,5060,10570,9111,14737,19.04562973,39.69618146,56.61188615,10.75630186,460,26
PS,4.367907308,256,21.63265306,2.159183673,40.23673469,26.12244898,1.28115942,0.823004921,34.54022989,27.61609195,20.70114943,5.533044876,6.224772004,5.000043255,18.08244974,2.79490787,524.3900291,187.6233684,1027.222222,3095.782368,1.258061121,1.018515262,39.36318113,6.8901472,0.007973422,0.057209984,12.57605708,5.353382664,7.269004521,5.805881974,0.027906977,0.236363636,0.238792709,0.254343874,3.590681819,30.22803334,220.8924814,20.70526624,85.73809278,92.50665666,0.58802702,2.09224555,2.510815748,0.900799595,0.734862004,1.86767016,2,3,5300,285,9858,6400,17.79072663,27.4534314,34.32927748,14.44765092,253,32
PS,63.99473211,626,51.79598662,3.147157191,124.1538462,98.03344482,2.282463711,0.720440912,48.85310734,74,51.69679849,6.745731398,7.617664134,6.968204809,28.25041399,2.05954203,1716.558687,833.4662085,2507.260771,11805.19246,1.71724353,1.543023579,106.2801471,6.284866076,0.006770121,0.019893378,14.26674848,6.287916407,7.658813902,6.789640317,0.041825095,0.114068441,-0.025857457,-0.190432929,0.692273589,67.23980815,221.3929301,34.41584102,99.59252927,225.1300263,0.261235104,1.884277889,6.038182459,0.55710933,0.432490556,0.970081151,5,13,30974,1285,74244,58624,32.30791216,74.1733918,87.38973302,35.68465593,142,41
PS,41.15947872,168,24.23602484,1.844720497,54.48447205,21.86335404,1.406779661,0.798936732,38.9704797,44.02583026,14.64575646,5.542795316,5.824518187,3.096436507,14.65842005,1.911849733,231.0400351,120.8463359,675.031746,1649.149813,1.656011834,1.044336728,36.0199315,5.150729161,0.025265391,0.326339242,7.814775452,0.681136909,6.36974609,3.102889502,0.129496403,0.582733813,1.304635495,-0.017146693,0.499874191,23.98192689,264.7850549,38.53932379,117.0581945,82.34132132,0.510936585,1.741289349,2.908115354,1.000855683,0.844713226,1.375746681,0,4,3902,137,8772,3520,19.63123241,49.90514052,34.30399301,13.7725111,406,16
PS,57.64583966,335,22.371875,199.51875,13.85625,103.71875,1.143281366,0.880912736,36.89097104,18.57410562,71.11925043,5.546956947,4.702668818,5.738731353,20.66565685,1.670682589,605.1924358,362.2426186,1341.678005,4621.10954,1.465314223,1.475064944,32.1521196,10.97833113,0.04217294,0.086185821,13.2349899,6.076495786,6.299324872,5.654218691,0.19047619,0.289115646,-0.233793279,1.209056376,-1.156617348,28.97526234,200.814151,45.6600683,76.17018814,86.26090147,0.568741256,1.423577703,1.677527362,0.674262456,1.225035139,0.414954213,2,7,7159,63527,4434,33190,17.66889453,15.69189555,99.77528952,20.35383266,297,53
PS,85.72801035,395,33.81697613,35.67639257,73.76127321,94.69496021,1.840247678,0.711143991,46.1047041,67.54021244,76.90895296,6.139784641,6.746303061,6.054103382,22.43080705,2.38746655,925.1288477,387.4939516,1580.664399,5909.263025,1.661806193,1.557158754,73.66410577,5.745064971,0.007701031,0.048916455,21.18190737,8.167993147,7.605420117,6.25862905,0.049079755,0.208588957,3.227384521,4.055750975,-0.447900916,45.22752116,282.070616,27.10679518,110.4498733,158.8183415,0.382995677,1.982529977,4.74283493,1.712698775,1.917160706,0.703946306,3,11,12749,13074,27808,35700,32.42204981,71.21031194,92.56122671,22.81303268,447,123
PS,47.66300233,444,33.23820755,42.12264151,67.52122642,85.18867925,1.301622832,0.674214519,44.07732634,46.92136304,46.44167759,6.17790736,6.483912611,5.710698078,23.78795744,1.903740192,985.3129136,517.5669021,1777.723356,7048.067922,1.586193695,1.467689211,65.10085098,7.19310212,0.015856298,0.091500035,11.55792381,3.089998351,7.100870178,5.430628564,0.104166667,0.292875989,0.061405035,0.379790762,-0.983084495,37.73890637,298.1762581,32.58546238,126.3052142,144.5879062,0.500173155,1.60285713,3.552618788,0.639821968,0.723813686,0.579832986,6,7,14093,17437,28629,36120,22.35250086,52.15610207,86.45563954,23.54477243,448,21
PS,174.2627872,283,24.68518519,3.651851852,55.88888889,16.94814815,1.532646048,0.879946844,36.85344828,39.76293103,19.84051724,5.647822972,6.597276536,3.379346273,18.98261793,5.608128393,859.3620491,153.2350882,1132.040816,3581.516383,1.787691867,1.602235437,58.55837464,5.20885545,0.007154507,0.275154869,14.31718898,2.640383219,7.369015271,3.700750084,0.020576132,0.530864198,0.411451939,-0.16064247,2.72736498,49.51077024,226.9563806,67.60244598,117.9767212,127.5344602,0.40948639,3.546800351,4.243374279,0.823515942,0.527212573,1.747207932,1,5,6665,717,15090,4576,18.04256703,36.66821546,27.57973451,13.95927747,382,138
WS,39.43083532,225,48.34418605,304.3860465,17.9627907,169.027907,1.077951002,0.951494307,47.71573604,19.46700508,94.03045685,6.378932083,4.498699184,6.203610403,16.93922179,1.387216229,303.7045656,218.9309491,901.4399093,2544.948426,1.521003716,1.299865413,18.30262007,12.85705232,0.09508748,0.044023294,10.00253807,7.868020305,5.624927545,6.260774784,0.30964467,0.192893401,-0.30626694,-0.42727141,-0.514626181,21.61576449,310.0875311,26.79565953,109.2965819,62.31934477,0.651930652,1.351654861,1.313344452,0.504242025,0.802409219,0.303821211,1,4,10394,65229,3862,36341,29.26451381,19.26844659,128.3163212,15.99207395,460,32
WS,63.15906567,278,331.462406,220.9924812,9.77443609,62.47744361,1.045045045,0.961469931,113.8431772,13.83910387,39.35845214,7.675509691,2.140353244,4.341522948,18.84148126,1.392050208,418.6696266,300.7575619,1115.269841,3502.222637,1.417641281,1.629723717,21.6343657,13.44488684,0.486852804,0.240575251,0.796603279,2.107302867,2.284710149,3.987027512,0.701612903,0.489711934,-0.624513008,8.502747873,-1.016760927,24.27960798,230.1833963,29.31744313,92.0710884,70.15850508,0.626654062,1.324924809,1.346625698,0.010010917,2.953906303,0.721577898,0,6,88169,58519,2600,16619,146.7222085,24.39003758,75.6316351,18.32527235,193,24
WS,68.78765004,244,321.7424893,235.6180258,106.7682403,87.67381974,1.037113402,0.960275813,128.8046512,85.34883721,45.3255814,7.4809921,5.86805756,6.682055473,17.63405476,1.261060752,326.6806692,259.052285,976.9092971,2871.145339,1.184452422,1.317871819,15.57983619,15.57983619,0.06329519,0.00812562,6.701055797,11.2520932,5.999088195,7.255677904,0.244239631,0.036866359,-0.943262796,0.638130982,-0.804827034,21.25480348,346.7437612,58.67062834,131.9608216,62.31934477,0.679517837,1.256958089,1.215859091,-0.045234894,1.097187781,-0.069040011,1,6,74966,54667,24877,20428,169.8861086,116.4947914,48.381762,16.90971533,31,14
WS,167.2025601,281,124.2342007,255.9665428,100,286.330855,1.095111111,0.910693283,66.2601626,55.01219512,143.5243902,7.289985911,6.760259449,7.308168171,18.94743232,2.074210151,519.7282792,250.5668382,1127.848073,3561.637504,1.308913111,1.222221691,29.33807434,10.04845419,0.007727555,0.00907492,16.33906697,9.072556248,7.426637134,7.211042483,0.039840637,0.055776892,-0.577594632,-0.228937715,-1.446554436,29.76879606,228.4552441,32.77789788,108.2899828,78.77305706,0.671144702,2.10934733,1.674989547,0.460304793,0.204046643,-0.098030497,2,6,33419,68587,26900,77023,80.24753167,52.29114946,194.9981179,14.11279955,178,15
WS,101.8699719,204,206.7282051,297.6461538,59.36923077,455.8615385,1.024752475,0.978309237,82.71587744,36.8551532,177.8690808,7.050769673,4.958514421,7.308537173,16.13212321,1.213903618,245.3949214,202.1535463,817.585034,2198.230417,1.431151693,1.206707413,13.76997955,13.76997955,0.131288994,0.009116015,3.569883295,11.57218015,5.010950958,7.086367796,0.359116022,0.028089888,-0.55272288,-0.454190631,0.000559599,18.29612695,326.0791456,74.53445839,129.9869347,55.0799182,0.730626871,1.196578042,1.140208925,-0.139511027,0.771787266,0.381291259,1,4,40312,57847,11577,88893,85.57955048,63.58662234,217.482369,15.29037498,23,31
WS,157.3412709,432,52.23244552,291.2736077,48.46246973,229.8256659,1.183768116,0.828065693,46.28534031,34.32460733,149.408377,6.522236971,5.383748756,7.090960908,23.47735951,1.482852765,835.9795305,563.7643535,1731.603175,6775.578376,1.344555185,1.410618674,41.19655437,10.97252413,0.108639488,0.029927249,3.983758224,7.279303728,5.394273463,6.588778321,0.321052632,0.152631579,-0.411680719,0.203459863,0.337422257,30.39819201,264.562748,38.98550518,101.4165044,104.338157,0.585205424,1.249152519,1.91648951,0.42944353,1.020274796,1.019510657,2,10,21572,119884,20015,94918,29.77037566,54.55021163,221.0594863,24.3350524,335,64
WS,97.41944242,436,44.28365385,185.1923077,23.38221154,60.31971154,1.202298851,0.832700669,44.49804941,15.23927178,53.31469441,6.496801581,3.128043836,5.302456873,23.56247408,1.563897338,867.8919627,554.9545624,1744.181406,6849.538195,1.055685637,1.678805402,41.35579656,11.02531984,0.391809707,0.102850145,0.654247835,5.480999729,2.828770135,5.449539511,0.625974026,0.319480519,-0.042058462,2.633883543,0.142098736,32.53001825,345.4996044,29.84892041,159.3044184,104.7622328,0.583971865,1.417192601,1.915444034,0.578874679,1.915944272,1.126710851,3,10,18422,76625,9727,25093,28.775596,43.87964934,74.90215538,22.95384425,16,43
WS,163.6162277,569,49.7587477,146.1767956,39.72744015,148.441989,1.368,0.822601918,45.44885799,34.30883813,71.96921549,6.681987246,5.84917802,7.113367478,26.91994321,2.283091301,1563.806214,684.9512384,2276.659864,10214.59237,1.452715352,1.184602309,57.48085024,10.25740902,0.030764985,0.024134308,8.146929565,4.973633236,6.588873804,6.644273785,0.15913556,0.131630648,-0.474429684,5.908686408,-0.778746754,42.46610716,284.6523652,22.14838641,133.3167839,135.4765185,0.547159671,1.733647599,2.477164004,0.423887406,2.328834659,0.356123781,4,8,27019,78832,21572,80604,31.50910874,56.06310016,118.3026359,24.49523605,285,21
PS,3.866218111,212,32.36453202,4.123152709,75.99014778,11.94581281,1.212050985,0.89496031,40.56666667,46.64444444,10.7,5.923733704,6.571894954,2.963221016,16.45971244,2.767855046,393.5838579,142.1981467,851.1269841,2334.884234,1.698521987,1.004692538,31.08843452,7.27428448,0.008857125,0.333210489,12.29830116,1.153127413,7.087969082,3.217519769,0.027027027,0.572972973,0.489185057,0.731845097,1.156667371,27.99414241,310.139865,28.31717226,146.4778295,76.72543801,0.603109449,2.221243138,2.071463001,0.960356358,1.049563312,1.54611885,0,8,6570,635,15426,2425,24.33338081,50.66415938,19.76317967,12.60291677,385,10
WS,94.27313217,186,1418.634831,489.8876404,128.9157303,629.8651685,1.008130081,0.989392892,239.648318,46.77370031,280.351682,7.08798315,6.308021984,6.817343266,15.41289521,1.056968431,199.7020679,188.938536,746.30839,1917.128835,1.524121246,1.037396199,12.89610346,12.89610346,0.007569012,0.011674111,17.60117088,14.79193476,7.291595868,6.943702267,0.024390244,0.073619632,6.850424883,1.054913776,-0.546843551,15.77216391,356.8380843,70.09918467,133.4863945,51.58441384,0.793726517,1.058266675,1.09493884,-2.665713382,-1.113554338,-0.563235232,0,3,252517,87023,22947,112116,338.3784802,47.57015729,332.4435304,14.90377074,87,29
WS,90.47943455,420,19.79052369,143.7630923,11.67830424,54.11970075,1.092869982,0.862064013,36.12903226,10.25,34.91666667,5.46419714,3.422109638,4.580658197,23.13376986,1.535572854,813.9042614,530.0329837,1681.290249,6482.430283,1.156844405,1.331429398,34.3804107,12.72106921,0.269158663,0.21916863,2.610241142,2.268898636,3.853770668,4.237458622,0.514745308,0.463806971,0.373880464,-0.414786014,-0.682904811,29.74083781,318.0887505,34.03300552,127.0726449,94.20295982,0.6882171,1.44826873,1.614663334,0.796252746,0.967621763,0.836658269,1,6,7936,57249,4683,21702,15.90859207,15.4970435,67.00787638,20.53544152,136,25
PS,134.7539363,234,38.33482143,95.26785714,89.77678571,100.6428571,1.214358974,0.900868039,48.3857868,91.87309645,76.68527919,5.902928992,6.396431558,4.99585245,17.29012901,2.607250244,442.7768806,169.8252332,939.1746032,2706.408341,1.773312251,1.528754682,35.97746381,7.10153791,0.016867093,0.13554677,12.74165121,5.238507524,6.792012533,5.051145565,0.107142857,0.363636364,0.81181283,0.652919937,-0.986900863,31.84696506,176.400974,28.52003314,101.466359,86.15800343,0.535152945,2.311679777,2.312042753,1.049176857,1.074983489,0.623134383,2,5,8587,21117,20110,22544,34.25781248,88.70136593,108.3440582,13.77654699,404,193
